Drugid;Navn;Lægemiddelform;Styrketekst;AktiveSubstanser;MftIndehaver;ATC-kode;Godkendt procedure;Godkendt rolle;Registreringsdato;Er i Medicinpriser;;
28104927711;Jakavi;tabletter;15 mg;Ruxolitinibphosphat;Novartis Europharm Limited;L01EJ01;Central;MOD;28-08-2012;Ja;;
28104927811;Jakavi;tabletter;20 mg;Ruxolitinibphosphat;Novartis Europharm Limited;L01EJ01;Central;MOD;28-08-2012;Ja;;
28104927611;Jakavi;tabletter;5 mg;Ruxolitinibphosphat;Novartis Europharm Limited;L01EJ01;Central;MOD;28-08-2012;Ja;;
28104391808;Jalra;tabletter;50 mg;Vildagliptin;Novartis Europharm Limited;A10BH02;Central;MOD;19-11-2008;Ja;;
28104150807;Janumet;filmovertrukne tabletter;50 mg/1000 mg;METFORMINHYDROCHLORID, Sitagliptinphosphatmonohydrat;Merck Sharp & Dohme B.V.;A10BD07;Central;MOD;16-07-2008;Ja;;
28104150707;Janumet;filmovertrukne tabletter;50 mg/850 mg;METFORMINHYDROCHLORID, Sitagliptinphosphatmonohydrat;Merck Sharp & Dohme B.V.;A10BD07;Central;MOD;16-07-2008;Ja;;
28103919106;Januvia;filmovertrukne tabletter;100 mg;Sitagliptinphosphatmonohydrat;Merck Sharp & Dohme B.V.;A10BH01;Central;MOD;21-03-2007;Ja;;
28103918906;Januvia;filmovertrukne tabletter;25 mg;Sitagliptinphosphatmonohydrat;Merck Sharp & Dohme B.V.;A10BH01;Central;MOD;21-03-2007;Ja;;
28103919006;Januvia;filmovertrukne tabletter;50 mg;Sitagliptinphosphatmonohydrat;Merck Sharp & Dohme B.V.;A10BH01;Central;MOD;21-03-2007;Ja;;
28105437313;Jardiance;filmovertrukne tabletter;10 mg;Empagliflozin;Boehringer Ingelheim Int. GmbH;A10BK03;Central;MOD;22-05-2014;Ja;;
28105254513;Jardiance;filmovertrukne tabletter;25 mg;Empagliflozin;Boehringer Ingelheim Int. GmbH;A10BK03;Central;MOD;22-05-2014;Ja;;
28104315808;Javlor;koncentrat til infusionsvæske, opløsning;25 mg/ml;Vinfluninditartrat;Pierre Fabre Medicament;L01CA05;Central;MOD;21-09-2009;Ja;;
28104998711;Jaydess;intrauterint indlæg;13,5 mg;LEVONORGESTREL;Bayer AB;G02BA03;Decentral procedure;CMS;16-01-2013;Ja;;
28105401714;Jaydess;intrauterint indlæg;13,5 mg;LEVONORGESTREL;Paranova Danmark A/S;G02BA03;Par-Imp;DKMA;13-08-2014;Ja;;
28105782916;Jaydess;intrauterint indlæg;13,5 mg;LEVONORGESTREL;2care4 ApS;G02BA03;Par-Imp;DKMA;05-07-2016;Ja;;
28105834016;Jaydess;intrauterint indlæg;13,5 mg;LEVONORGESTREL;Abacus Medicine A/S;G02BA03;Par-Imp;DKMA;30-09-2016;Ja;;
28105962117;Jaydess;intrauterint indlæg;13,5 mg;LEVONORGESTREL;Orifarm A/S;G02BA03;Par-Imp;DKMA;16-06-2017;Nej;;
28106368319;Jayempi;oral suspension;10 mg/ml;AZATHIOPRIN;Nova Laboratories Ireland Ltd;L04AX01;Central;MOD;21-06-2021;Nej;;
28106416220;Jemperli;koncentrat til infusionsvæske, opløsning;500 mg;Dostarlimab;GlaxoSmithKline (Ireland)Limited;L01FF07;Central;CO-RAP;21-04-2021;Ja;;
28104952011;Jentadueto;filmovertrukne tabletter;2,5/1000 mg;Linagliptin, METFORMINHYDROCHLORID;Boehringer Ingelheim Int. GmbH;A10BD11;Central;MOD;20-07-2012;Ja;;
28104951911;Jentadueto;filmovertrukne tabletter;2,5/850 mg;Linagliptin, METFORMINHYDROCHLORID;Boehringer Ingelheim Int. GmbH;A10BD11;Central;MOD;20-07-2012;Nej;;
52620002193;"Jern C ""medic""";filmovertrukne tabletter;100+60 mg;ASCORBINSYRE, Ferrofumarat;Viatris ApS;B03AA02;Vitamin;DKMA;11-09-1995;Nej;;
28105123012;"Jernsaccharose ""Orifarm""";injektionsvæske/konc. til infusionsvæske, opløsning;20 mg/ml;Jernsaccharose;Orifarm A/S;B03AC;Par-Imp;DKMA;11-08-2015;Nej;;
28105484914;Jetrea;injektionsvæske, opløsning;0,375 mg/0,3 ml;ocriplasmin;Inceptua AB;S01XA22;Central;MOD;24-04-2015;Nej;;
28104989211;Jetrea;koncentrat til injektionsvæske, opløsning;0,5 mg/0,2 ml;ocriplasmin;Oxurion NV;S01XA22;Central;MOD;13-03-2013;Ja;;
28104713710;Jevtana;koncentrat og solvens til infusionsvæske, opløsning;60 mg/1,5 ml;Cabazitaxel;Sanofi Winthrop Industrie;L01CD04;Central;MOD;17-03-2011;Ja;;
28104592909;Jext;injektionsvæske, opløsning i fyldt pen;150 mikrogram;ADRENALINTARTRAT;ALK-Abello A/S;C01CA24;Decentral procedure;CMS;03-11-2010;Ja;;
28104593009;Jext;injektionsvæske, opløsning i fyldt pen;300 mikrogram;ADRENALINTARTRAT;ALK-Abello A/S;C01CA24;Decentral procedure;CMS;03-11-2010;Ja;;
28106923123;Jext;injektionsvæske, opløsning i fyldt pen;300 mikrogram;ADRENALINTARTRAT;2care4 ApS;C01CA24;Par-Imp;DKMA;11-04-2023;Nej;;
28105370714;Jinarc;tabletter;15 mg;Tolvaptan;Otsuka Pharmaceutical Netherlands B.V.;C03XA01;Central;MOD;27-05-2015;Nej;;
28105628815;Jinarc;tabletter;15 mg + 45mg;Tolvaptan;Otsuka Pharmaceutical Netherlands B.V.;C03XA01;Central;MOD;02-07-2015;Ja;;
28105370814;Jinarc;tabletter;30 mg;Tolvaptan;Otsuka Pharmaceutical Netherlands B.V.;C03XA01;Central;MOD;27-05-2015;Nej;;
28105628915;Jinarc;tabletter;30 mg + 60 mg;Tolvaptan;Otsuka Pharmaceutical Netherlands B.V.;C03XA01;Central;MOD;02-07-2015;Ja;;
28105629015;Jinarc;tabletter;30 mg + 90 mg;Tolvaptan;Otsuka Pharmaceutical Netherlands B.V.;C03XA01;Central;MOD;02-07-2015;Ja;;
28105431914;Jiskyn;pulver til koncentrat til infusionsvæske, opløsning;2,5 mg/ml;Bendamustinhydrochloridmonohydrat;Synthon BV;L01AA09;Decentral procedure;RMS;04-06-2015;Nej;;
28106012217;Jivi;pulver og solvens til injektionsvæske, opløsning;1000 IE;Damoctocog alfa pegol;Bayer AG;B02BD02;Central;RAP;22-11-2018;Ja;;
28106012317;Jivi;pulver og solvens til injektionsvæske, opløsning;2000 IE;Damoctocog alfa pegol;Bayer AG;B02BD02;Central;RAP;22-11-2018;Ja;;
28106012017;Jivi;pulver og solvens til injektionsvæske, opløsning;250 IE;Damoctocog alfa pegol;Bayer AG;B02BD02;Central;RAP;22-11-2018;Ja;;
28106012417;Jivi;pulver og solvens til injektionsvæske, opløsning;3000 IE;Damoctocog alfa pegol;Bayer AG;B02BD02;Central;RAP;05-07-2019;Ja;;
28106012117;Jivi;pulver og solvens til injektionsvæske, opløsning;500 IE;Damoctocog alfa pegol;Bayer AG;B02BD02;Central;RAP;22-11-2018;Ja;;
28105854516;Jokath;øjendråber, opløsning;40 mikrog/ml+5 mg/ml;TIMOLOL, Travoprost;Pharmathen S.A.;S01ED51;Decentral procedure;RMS;09-01-2018;Nej;;
28106307419;Jorveza;smeltetabletter;0,5 mg;BUDESONID;Dr. Falk Pharma GmbH;A07EA06;Central;MOD;20-05-2020;Ja;;
28105955417;Jorveza;smeltetabletter;1 mg;BUDESONID;Dr. Falk Pharma GmbH;A07EA06;Central;MOD;08-01-2018;Ja;;
28104833711;Jovesto;filmovertrukne tabletter;5 mg;DESLORATADIN;Sandoz A/S;R06AX27;Decentral procedure;RMS;12-09-2012;Nej;;
28104833811;Jovesto;oral opløsning;0,5 mg/ml;DESLORATADIN;Sandoz A/S;R06AX27;Decentral procedure;RMS;12-09-2012;Nej;;
28105963217;Juluca;filmovertrukne tabletter;50/25 mg;Dolutegravir, Rilpivirinhydrochlorid;Viiv Healthcare BV;J05AR21;Central;MOD;16-05-2018;Ja;;
28105664015;Junyelt;koncentrat til infusionsvæske, opløsning;;Kaliumiodid, Kobbergluconat, Mangangluconat, NATRIUMSELENIT, ZINKGLUCONAT;Laboratoire Aguettant;B05XA31;Decentral procedure;CMS;06-02-2017;Nej;;
28103234501;Jurnista;depottabletter;16 mg;HYDROMORPHONHYDROCHLORID;Janssen-Cilag A/S;N02AA03;MRP;RMS;22-12-2004;Nej;;
28103234601;Jurnista;depottabletter;32 mg;HYDROMORPHONHYDROCHLORID;Janssen-Cilag A/S;N02AA03;MRP;RMS;22-12-2004;Nej;;
28104077507;Jurnista;depottabletter;4 mg;HYDROMORPHONHYDROCHLORID;Janssen-Cilag A/S;N02AA03;Decentral procedure;RMS;05-05-2008;Nej;;
28103234701;Jurnista;depottabletter;64 mg;HYDROMORPHONHYDROCHLORID;Janssen-Cilag A/S;N02AA03;MRP;RMS;22-12-2004;Nej;;
28103234401;Jurnista;depottabletter;8 mg;HYDROMORPHONHYDROCHLORID;Janssen-Cilag A/S;N02AA03;MRP;RMS;22-12-2004;Nej;;
28105600915;Jylamvo;oral opløsning;2 mg/ml;METHOTREXAT;Therakind (Europe) Limited;L04AX03;Central;MOD;29-03-2017;Nej;;
28106310319;Jyseleca;filmovertrukne tabletter;100 mg;Filgotinibmaleat;Galapagos NV;L04AA45;Central;MOD;24-09-2020;Ja;;
28106310419;Jyseleca;filmovertrukne tabletter;200 mg;Filgotinibmaleat;Galapagos NV;L04AA45;Central;MOD;24-09-2020;Ja;;
28103088399;Kabiven;infusionsvæske, emulsion;;ALANIN, Arginin, Asparaginsyre, CALCIUMCHLORID, VANDFRIT, GLUCOSEMONOHYDRAT, Glutaminsyre, GLYCIN, HISTIDIN, Isoleucin, KALIUMCHLORID, Leucin, Lysin, MAGNESIUMSULFAT (vandfrit), METHIONIN, Natriumacetattrihydrat, NATRIUMGLYCEROPHOSPHAT, VANDFRIT, Phenylalanin, PROLIN, Serin, SOYAOLIE, RENSET, Threonin, Tryptophan, Tyrosin, Valin;Fresenius Kabi AB;B05BA10;MRP;CMS;16-09-1999;Ja;;
28103149400;Kabiven Perifer;infusionsvæske, emulsion;;ALANIN, Arginin, Asparaginsyre, CALCIUMCHLORIDDIHYDRAT, GLUCOSEMONOHYDRAT, Glutaminsyre, GLYCIN, HISTIDIN, Isoleucin, KALIUMCHLORID, Leucin, Lysin, Magnesiumsulfatheptahydrat, METHIONIN, Natriumacetattrihydrat, NATRIUMGLYCEROPHOSPHAT, VANDFRIT, Phenylalanin, PROLIN, Serin, SOYAOLIE, RENSET, Threonin, Tryptophan, Tyrosin, Valin;Fresenius Kabi AB;B05BA10;MRP;CMS;21-08-2000;Ja;;
28105143712;Kadcyla;pulver til koncentrat til infusionsvæske, opløsning;100 mg;trastuzumab emtansin;Roche Registration GmbH;L01FD03;Central;RAP;15-11-2013;Ja;;
28105143812;Kadcyla;pulver til koncentrat til infusionsvæske, opløsning;160 mg;trastuzumab emtansin;Roche Registration GmbH;L01FD03;Central;RAP;15-11-2013;Ja;;
28106594021;Kaftrio;filmovertrukne tabletter;37,5+25+50 mg;Elexacaftor, Ivacaftor, Tezacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX32;Central;MOD;07-01-2022;Ja;;
28106350519;Kaftrio;filmovertrukne tabletter;75+50+100 mg;Elexacaftor, Ivacaftor, Tezacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX32;Central;MOD;21-08-2020;Ja;;
28104695610;Kairasec;tabletter;16 mg;CANDESARTANCILEXETIL;Medical Valley Invest AB;C09CA06;Decentral procedure;CMS;09-05-2012;Ja;;
28104695710;Kairasec;tabletter;32 mg;CANDESARTANCILEXETIL;Medical Valley Invest AB;C09CA06;Decentral procedure;CMS;09-05-2012;Ja;;
28104695510;Kairasec;tabletter;8 mg;CANDESARTANCILEXETIL;Medical Valley Invest AB;C09CA06;Decentral procedure;CMS;09-05-2012;Ja;;
28104718110;Kalcipos-D;filmovertrukne tabletter;500 mg+20 mikrogram;Calciumcarbonat, Cholecalciferol;Viatris ApS;A12AX;Decentral procedure;CMS;30-01-2012;Nej;;
28104333408;Kalcipos-D;tyggetabletter;500 mg+20 mikrogram;CALCIUM, Cholecalciferol;Viatris ApS;A12AX;Decentral procedure;CMS;20-01-2010;Nej;;
28100493671;Kaleorid;depottabletter;750 mg;KALIUMCHLORID;Karo Pharma AB;A12BA01;National;DKMA;11-11-1966;Ja;;
28104153607;Kaletra;filmovertrukne tabletter;100+25 mg;LOPINAVIR, RITONAVIR;AbbVie Deutschland GmbH & Co. KG;J05AR10;Central;MOD;18-03-2008;Nej;;
28103812505;Kaletra;filmovertrukne tabletter;200+50 mg;LOPINAVIR, RITONAVIR;AbbVie Deutschland GmbH & Co. KG;J05AR10;Central;MOD;27-06-2006;Ja;;
28103172500;Kaletra;oral opløsning;80 + 20 mg/ml;LOPINAVIR, RITONAVIR;AbbVie Deutschland GmbH & Co. KG;J05AR10;Central;MOD;20-03-2001;Ja;;
28104941811;Kalinox;medicinsk gas, komprimeret;50 %+50 %;Dinitrogenoxid, Oxygen;AIR LIQUIDE Santé INTERNATIONAL;N01AX63;MRP;CMS;21-10-2011;Ja;;
28105479214;Kalitabs;depottabletter;1000 mg;KALIUMCHLORID;Karo Pharma AB;A12BA01;Decentral procedure;CMS;26-02-2016;Nej;;
28105479114;Kalitabs;depottabletter;750 mg;KALIUMCHLORID;Karo Pharma AB;A12BA01;Decentral procedure;CMS;26-02-2016;Nej;;
28145589715;"Kalium chloratum D6 ""Camette""";tabletter;D6;;Camette A/S;;Homøopatisk;DKMA;13-08-2018;Nej;;
28104130907;"Kaliumchlorid ""Noridem""";koncentrat til infusionsvæske, opløsning;2 mmol/ml;KALIUMCHLORID;Noridem Enterprises Ltd.;B05XA01;MRP;CMS;16-06-2008;Nej;;
28106610721;"Kaliumchlorid ""Orifarm""";oral opløsning;75 mg/ml;KALIUMCHLORID;Orifarm Healthcare A/S;A12BA01;National;DKMA;02-08-2022;Ja;;
28106793322;"Kaliumiodid ""SERB""";tabletter;65 mg;Kaliumiodid;SERB S.A.;V03AB21;MRP;CMS;06-10-2022;Nej;;
28101304187;"Kaliumklorid ""B.Braun""";koncentrat til infusionsvæske, opløsning;1 mmol/ml;KALIUMCHLORID;B. Braun Melsungen;B05XA01;National;DKMA;09-01-1990;Nej;;
28105791316;"Kaliumklorid ""EQL Pharma""";depottabletter;750 mg;KALIUMCHLORID;EQL Pharma AB;A12BA01;Decentral procedure;RMS;16-06-2017;Ja;;
28101622585;"Kaliumklorid-glukose ""SAD""";infusionsvæske, opløsning;3,8 mg/ml+34,1 mg/ml;GLUCOSEMONOHYDRAT, KALIUMCHLORID;Amgros I/S;B05BB02;National;DKMA;20-01-1989;Nej;;
28106438620;"Kaliumklorid ""Orifarm""";depottabletter;1000 mg;KALIUMCHLORID;Orifarm Generics A/S;A12BA01;Decentral procedure;RMS;17-03-2021;Nej;;
28105309113;"Kaliumklorid ""Orifarm""";depottabletter;750 mg;KALIUMCHLORID;Orifarm Generics A/S;A12BA01;Decentral procedure;RMS;06-05-2015;Ja;;
28100814078;"Kaliumklorid ""PS""";oral opløsning;75 mg/ml;KALIUMCHLORID;Pharma-Skan Aps;A12BA01;National;DKMA;08-09-1989;Ja;;
28101622185;"Kaliumklorid ""SAD""";koncentrat til infusionsvæske, opløsning;1 mmol/ml;KALIUMCHLORID;Amgros I/S;B05XA01;National;DKMA;01-10-1986;Nej;;
28101622485;"Kaliumklorid ""SAD""";oral opløsning;75 mg/ml;KALIUMCHLORID;Amgros I/S;A12BA01;National;DKMA;01-10-1986;Nej;;
28101383289;"Kalium-natrium-glucose ""Braun""";infusionsvæske;1,492+2,338+55 mg/ml;GLUCOSEMONOHYDRAT, KALIUMCHLORID, NATRIUMCHLORID;B. Braun Melsungen;B05BB02;National;DKMA;27-03-1991;Ja;;
28101952497;"Kalium-Natrium-Glucose ""Fresenius Kabi""";infusionsvæske, opløsning;;GLUCOSEMONOHYDRAT, KALIUMCHLORID, MAGNESIUMCHLORIDHEXAHYDRAT, Natriumacetattrihydrat, NATRIUMCHLORID;Fresenius Kabi AB;B05BB02;National;DKMA;29-01-1999;Nej;;
28101621685;"Kalium-natrium-glukose ""SAD""";infusionsvæske, opløsning;1,5 + 2,3 + 50 mg/ml;GLUCOSEMONOHYDRAT, KALIUMCHLORID, NATRIUMCHLORID;Amgros I/S;B05BB02;National;DKMA;20-01-1989;Nej;;
28101621785;"Kalium-natriumklorid ""SAD""";infusionsvæske, opløsning;;KALIUMCHLORID, NATRIUMCHLORID;Amgros I/S;B05BB01;National;DKMA;20-01-1989;Nej;;
28145592515;"Kalium phosphorium D6 ""Camette""";tabletter;D6;;Camette A/S;;Homøopatisk;DKMA;13-08-2018;Nej;;
28145592615;"Kalium sulfuricum D6 ""Camette""";tabletter;D6;;Camette A/S;;Homøopatisk;DKMA;13-08-2018;Nej;;
28105203912;Kalmente;næsespray, suspension;50 mikrogram/dosis;Mometasonfuroat monohydrat;Alvogen IPCo S.a.r.l.;R01AD09;Decentral procedure;RMS;29-01-2014;Nej;;
28104998511;Kalydeco;filmovertrukne tabletter;150 mg;Ivacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX02;Central;MOD;25-07-2012;Ja;;
28106366719;Kalydeco;filmovertrukne tabletter;75 mg;Ivacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX02;Central;MOD;26-11-2020;Ja;;
28106198519;Kalydeco;granulat i brev;25 mg;Ivacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX02;Central;MOD;11-12-2019;Ja;;
28105548215;Kalydeco;granulat i brev;50 mg;Ivacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX02;Central;MOD;19-11-2015;Ja;;
28105548315;Kalydeco;granulat i brev;75 mg;Ivacaftor;Vertex Pharmaceuticals (Ireland) Limited;R07AX02;Central;MOD;19-11-2015;Ja;;
28104484009;Kandrozid;tabletter;16 mg;CANDESARTANCILEXETIL;Viatris Limited;C09CA06;Decentral procedure;CMS;06-04-2011;Ja;;
28104484109;Kandrozid;tabletter;32 mg;CANDESARTANCILEXETIL;Viatris Limited;C09CA06;Decentral procedure;CMS;06-04-2011;Nej;;
28104483809;Kandrozid;tabletter;4 mg;CANDESARTANCILEXETIL;Viatris Limited;C09CA06;Decentral procedure;CMS;06-04-2011;Nej;;
28104483909;Kandrozid;tabletter;8 mg;CANDESARTANCILEXETIL;Viatris Limited;C09CA06;Decentral procedure;CMS;06-04-2011;Nej;;
52610032293;Kan Jang;filmovertrukne tabletter;;Kariyat, Russisk rod ekstrakt (10:1);Svenska Örtmedicinska Institutet;R05X;Natur;DKMA;28-02-1997;Nej;;
28105926017;Kanjinti;pulver til koncentrat til infusionsvæske, opløsning;150 mg;TRASTUZUMAB;Amgen Europe BV;L01FD01;Central;MOD;16-05-2018;Nej;;
28106162118;Kanjinti;pulver til koncentrat til infusionsvæske, opløsning;420 mg;TRASTUZUMAB;Amgen Europe BV;L01FD01;Central;MOD;16-05-2018;Nej;;
28105545614;Kanuma;koncentrat til infusionsvæske, opløsning;2 mg/ml;Sebelipase Alfa;Alexion Europe SAS;A16AB14;Central;MOD;28-08-2015;Ja;;
28106589821;Kapruvia;injektionsvæske, opløsning;50 mikrogram/ml;Difelikefalinacetat;Vifor Fresenius Medical Care Renal Pharma France;V03AX04;Central;RAP;25-04-2022;Ja;;
28104239507;Karadronat;filmovertrukne tabletter;30 mg;Risedronatnatriumhemipentahydrat;Pharmathen S.A.;M05BA07;MRP;RMS;24-06-2009;Nej;;
28104239607;Karadronat;filmovertrukne tabletter;35 mg;Risedronatnatriumhemipentahydrat;Pharmathen S.A.;M05BA07;MRP;RMS;24-06-2009;Nej;;
28104239407;Karadronat;filmovertrukne tabletter;5 mg;Risedronatnatriumhemipentahydrat;Pharmathen S.A.;M05BA07;MRP;RMS;24-06-2009;Nej;;
28100988878;"Karbamazepin ""DAK""";tabletter;200 mg;CARBAMAZEPIN;Orifarm Healthcare A/S;N03AF01;National;DKMA;13-06-1979;Nej;;
28103570103;Karvea;filmovertrukne tabletter;150 mg;IRBESARTAN;Sanofi Winthrop Industrie;C09CA04;Central;MOD;02-03-2004;Nej;;
28103570203;Karvea;filmovertrukne tabletter;300 mg;IRBESARTAN;Sanofi Winthrop Industrie;C09CA04;Central;MOD;02-03-2004;Nej;;
28103570003;Karvea;filmovertrukne tabletter;75 mg;IRBESARTAN;Sanofi Winthrop Industrie;C09CA04;Central;MOD;02-03-2004;Nej;;
28101854796;Karvea;tabletter;150 mg;IRBESARTAN;Sanofi Winthrop Industrie;C09CA04;Central;MOD;27-08-1997;Nej;;
28101854896;Karvea;tabletter;300 mg;IRBESARTAN;Sanofi Winthrop Industrie;C09CA04;Central;MOD;27-08-1997;Nej;;
28101854696;Karvea;tabletter;75 mg;IRBESARTAN;Sanofi Winthrop Industrie;C09CA04;Central;MOD;27-08-1997;Nej;;
28103569803;Karvezide;filmovertrukne tabletter;150+12,5 mg;HYDROCHLORTHIAZID, IRBESARTAN;Sanofi Winthrop Industrie;C09DA04;Central;MOD;02-03-2004;Nej;;
28103569903;Karvezide;filmovertrukne tabletter;300+12,5 mg;HYDROCHLORTHIAZID, IRBESARTAN;Sanofi Winthrop Industrie;C09DA04;Central;MOD;02-03-2004;Nej;;
28103876305;Karvezide;filmovertrukne tabletter;300+25 mg;HYDROCHLORTHIAZID, IRBESARTAN;Sanofi Winthrop Industrie;C09DA04;Central;MOD;28-08-2006;Nej;;
28101952297;Karvezide;tabletter;150+12,5 mg;HYDROCHLORTHIAZID, IRBESARTAN;Sanofi Winthrop Industrie;C09DA04;Central;MOD;16-10-1998;Nej;;
28101952397;Karvezide;tabletter;300+12,5 mg;HYDROCHLORTHIAZID, IRBESARTAN;Sanofi Winthrop Industrie;C09DA04;Central;MOD;16-10-1998;Nej;;
28105961317;Kastia;filmovertrukne tabletter;10 mg;Rosuvastatin calcium;Medochemie Iberia, S.A.;C10AA07;Decentral procedure;RMS;01-06-2018;Nej;;
28105961417;Kastia;filmovertrukne tabletter;20 mg;Rosuvastatin calcium;Medochemie Iberia, S.A.;C10AA07;Decentral procedure;RMS;01-06-2018;Nej;;
28105961517;Kastia;filmovertrukne tabletter;40 mg;Rosuvastatin calcium;Medochemie Iberia, S.A.;C10AA07;Decentral procedure;RMS;01-06-2018;Nej;;
28105961217;Kastia;filmovertrukne tabletter;5 mg;Rosuvastatin calcium;Medochemie Iberia, S.A.;C10AA07;Decentral procedure;RMS;01-06-2018;Nej;;
28106510520;Kauliv;injektionsvæske, opløsning;20 mikrogram/80 mikroliter;Teriparatid;Strides Pharma (Cyprus) Limited;H05AA02;Central;MOD;12-01-2023;Nej;;
28105219913;Kefavet Vet.;filmovertrukne tabletter;250 mg;CEFALEXINMONOHYDRAT;Orion Corporation;QJ01DB01;MRP;CMS;11-11-2013;Ja;;
28105220013;Kefavet Vet.;filmovertrukne tabletter;500 mg;CEFALEXINMONOHYDRAT;Orion Corporation;QJ01DB01;MRP;CMS;11-11-2013;Ja;;
28100592071;Keflex;tabletter;500 mg;CEFALEXINMONOHYDRAT;STADA Nordic ApS;J01DB01;National;DKMA;12-03-1973;Ja;;
28104575609;Kefloril;injektionsvæske, opløsning;300 mg/ml;FLORFENICOL;Vetoquinol Scandinavia AB;QJ01BA90;Decentral procedure;CMS;06-08-2010;Nej;;
28104895711;Kelactin Vet.;oral opløsning;50 mikrogram/ml;CABERGOLIN;Veyx-Pharma GmbH;QG02CB03;Decentral procedure;CMS;12-03-2012;Nej;;
28106415920;Kelafen;injektionsvæske, opløsning;100 mg/ml;KETOPROFEN;Kela N.V.;QM01AE03;MRP;CMS;24-09-2020;Ja;;
28104745910;Kelaflor;injektionsvæske, opløsning;300 mg/ml;FLORFENICOL;Kela Laboratoria N.v.;QJ01BA90;Decentral procedure;CMS;02-02-2012;Ja;;
28100009555;Kemadrin;tabletter;5 mg;PROCYCLIDINHYDROCHLORID;Aspen Pharma Trading Ltd.;N04AA04;National;DKMA;14-04-1955;Ja;;
28100503566;Kenalog;injektionsvæske, suspension;40 mg/ml;TRIAMCINOLONACETONID;Bristol-Myers Squibb AB;H02AB08;National;DKMA;23-11-1966;Ja;;
28105358513;Kengrexal;pulver til koncentrat til injektions-/infusionsvæske, opløsning;50 mg;Cangrelortetranatrium;Chiesi Farmaceutici S.p.a.;B01AC25;Central;MOD;23-03-2015;Ja;;
28103482303;Kentera;depotplastre;3,9 mg/24 timer;OXYBUTYNIN;Nicobrand Limited;G04BD04;Central;MOD;15-06-2004;Nej;;
28104735910;Kentera;gel;90,7 mg/g;OXYBUTYNINHYDROCHLORID;Teva B.V.;G04BD04;Central;MOD;24-08-2011;Nej;;
28103070399;Keppra;filmovertrukne tabletter;1000 mg;Levetiracetam;UCB S.A. UCB Center;N03AX14;Central;MOD;29-09-2000;Ja;;
28103034298;Keppra;filmovertrukne tabletter;250 mg;Levetiracetam;UCB S.A. UCB Center;N03AX14;Central;MOD;29-09-2000;Ja;;
28103070199;Keppra;filmovertrukne tabletter;500 mg;Levetiracetam;UCB S.A. UCB Center;N03AX14;Central;MOD;29-09-2000;Ja;;
28103070299;Keppra;filmovertrukne tabletter;750 mg;Levetiracetam;UCB S.A. UCB Center;N03AX14;Central;MOD;29-09-2000;Nej;;
28103785905;Keppra;koncentrat til infusionsvæske, opløsning;100 mg/ml;Levetiracetam;UCB S.A. UCB Center;N03AX14;Central;MOD;29-03-2006;Ja;;
28103356202;Keppra;oral opløsning;100 mg/ml;Levetiracetam;UCB S.A. UCB Center;N03AX14;Central;MOD;03-03-2003;Ja;;
28106532320;Kerendia;filmovertrukne tabletter;10 mg;Finerenon;Bayer AG;C03DA05;Central;MOD;16-02-2022;Ja;;
28106532420;Kerendia;filmovertrukne tabletter;20 mg;Finerenon;Bayer AG;C03DA05;Central;MOD;16-02-2022;Ja;;
28106389420;Kesimpta;injektionsvæske, opløsning i fyldt injektionssprøjte;20 mg;Ofatumumab;Novartis Ireland Limited;L04AA52;Central;RAP;26-03-2021;Nej;;
28106389520;Kesimpta;injektionsvæske, opløsning i fyldt pen;20 mg;Ofatumumab;Novartis Ireland Limited;L04AA52;Central;RAP;26-03-2021;Ja;;
28104739610;Kesium;tyggetabletter;200+50 mg;AMOXICILLINTRIHYDRAT, KALIUMCLAVULANAT;Ceva Santé Animale;QJ01CR02;Decentral procedure;CMS;03-08-2011;Ja;;
28104739710;Kesium;tyggetabletter;400+100 mg;AMOXICILLINTRIHYDRAT, KALIUMCLAVULANAT;Ceva Santé Animale;QJ01CR02;Decentral procedure;CMS;03-08-2011;Ja;;
28104739410;Kesium;tyggetabletter;40+10 mg;AMOXICILLINTRIHYDRAT, KALIUMCLAVULANAT;Ceva Santé Animale;QJ01CR02;Decentral procedure;CMS;03-08-2011;Ja;;
28105108712;Kesium;tyggetabletter;500+125 mg;AMOXICILLINTRIHYDRAT, CLAVULANSYRE;Ceva Santé Animale;QJ01CR02;Decentral procedure;CMS;27-08-2013;Ja;;
28104739510;Kesium;tyggetabletter;50+12,5 mg;AMOXICILLINTRIHYDRAT, KALIUMCLAVULANAT;Ceva Santé Animale;QJ01CR02;Decentral procedure;CMS;03-08-2011;Ja;;
28101595194;Kestine;filmovertrukne tabletter;10 mg;EBASTIN;Almirall, S.A.;R06AX22;National;DKMA;03-10-1995;Ja;;
28105518014;Kestine;filmovertrukne tabletter;10 mg;EBASTIN;2care4 ApS;R06AX22;Par-Imp;DKMA;14-01-2015;Ja;;
28103341702;Kestine;filmovertrukne tabletter;20 mg;EBASTIN;Almirall, S.A.;R06AX22;National;DKMA;15-04-2004;Ja;;
